match_key,Classic,category_igdb,last_played,matches,genre_metacritic,steamdb_flag,topCriticScore,age,Finished,numReviews,comp_lvl_combine_hltb,Genres,glicko,game_engines_igdb,age_ratings_igdb,franchise_igdb,soulslike,invested_co_hltb,Companies,similar_games_igdb,raw_score,glicko_rd,count_playing_hltb,comp_plus_hltb,genres_igdb,releaseDate_metacritic,review_score_hltb,Platforms,release_calendar_date_igdb,invested_mp_count_hltb,game_name_hltb,game_id_hltb,2nd_match,name_igdb,first_match,hasLootBoxes,Name_steamdb,Trials,developer_metacritic,count_review_hltb,comp_lvl_mp_hltb,count_retired_hltb,baseGame,dropped,comp_100_count_hltb,count_comp_hltb,themes_igdb,thumbnailUrl_metacritic,comp_100_hltb,count_speedrun_hltb,rating_count_igdb,profile_platform_hltb,userScore_metacritic,elo,title_metacritic,opencritic_flag,medianScore,Release_steamdb,aggregated_rating_count_igdb,played,comp_main_hltb,percentile,keywords_igdb,invested_co_count_hltb,release_date,firstReleaseDate,game_modes_igdb,comp_all_hltb,comp_lvl_co_hltb,metaScore_metacritic,Title,comp_main_count_hltb,id_igdb,comp_plus_count_hltb,profile_popular_hltb,involved_companies_igdb,isMajorTitle,model_score,Rating_opencritic,comp_all_count_hltb,first_release_date_igdb,numTopCriticReviews,rating_igdb,My Rating,percentRecommended,metacritic_url,hypes_igdb,genre_mc_clean,game_image_hltb,platform_metacritic,aggregated_rating_igdb,count_backlog_hltb,comp_lvl_sp_hltb,game_alias_hltb,Unnamed: 0,game_type_hltb,description_metacritic,tier,Rating_steamdb,release_world_hltb,trials,OCid,invested_mp_hltb,game_name_date_hltb,igdb_flag,metacritic_flag
Katana ZERO,0.0,0.0,9/20/2021,Katana ZERO,2D Platformer,1.0,84.375,2087.0,1.0,72.0,0.0,{},1102.4928091969884,[84],"[33295, 90994, 94224, 111244, 124335, 125404, 130913]",,0.0,0.0,{},"[3222, 18869, 19150, 19301, 21564, 25311, 36198, 55173, 55190, 56033]",1228.3359663136266,87.94831168910737,86.0,22416.0,"[8, 15, 31, 32, 33]",2019-04-17T00:00:00,83.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-04-18T00:00:00.000Z'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-04-18T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-04-18T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-04-18T00:00:00.000Z'}]",4/18/2019,0.0,Katana ZERO,33020.0,,Katana Zero,Katana ZERO,,Katana ZERO,19.0,Askiisoft,1635.0,0.0,163.0,,,151.0,5016.0,[1],,48236.0,25.0,270.0,"Amazon Luna, Mobile, Nintendo Switch, PC, Xbox One",85.0,977.5164760819516,,1.0,87.0,4/1/2019,10.0,1.0,16943.0,93.0,"[85, 103, 1705, 4134, 4871, 4882, 5379, 17686, 26969]",0.0,4/18/2019,2019-04-18T00:00:00.000Z,[1],19777.0,0.0,83.0,Katana Zero,1329.0,20150.0,496.0,798.0,"[129659, 129661, 276145, 276146]",True,3.78801219,,1976.0,1555545600.0,52.0,80.05420768,3.5,87.14285714,https://www.metacritic.com/game/katana-zero/,6.0,2D Platformer,33020_Katana_ZERO.jpg,PC,84.75,4200.0,1.0,,349.0,game,"Slice through time to take back what's rightfully yours in a neo-noir, instant-death action platformer.",Mighty,0.9635,2019.0,0.0,7596.0,0.0,0.0,1.0,1.0
Fell Seal: Arbiter's Mark,0.0,0.0,,Fell Seal: Arbiter's Mark,Turn-Based Tactics,1.0,83.44444444,2075.0,0.0,39.0,0.0,{},1200.0,[13],"[25601, 25602, 99270, 101492, 111383]",,0.0,0.0,{},"[9472, 13196, 19404, 22387, 26268, 26845, 28182, 96217, 106987, 115653]",1171.8403447084384,350.0,36.0,187742.0,"[12, 15, 16, 24, 31, 32]",2019-04-30T00:00:00,75.0,"[{'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-04-30T00:00:00.000Z', 'displayRelease': None}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-04-30T00:00:00.000Z', 'displayRelease': None}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-04-30T00:00:00.000Z', 'displayRelease': None}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2020-11-10T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-04-30T00:00:00.000Z'}]",4/30/2019,0.0,Fell Seal: Arbiter's Mark,64047.0,,Fell Seal: Arbiter's Mark,Fell Seal: Arbiter's Mark,,Fell Seal: Arbiter's Mark,0.0,6 Eyes Studio,86.0,0.0,92.0,,,25.0,214.0,[17],,284069.0,0.0,23.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",73.0,1000.0,,1.0,81.0,4/1/2019,5.0,0.0,133915.0,91.0,"[521, 1313, 9628]",0.0,4/30/2019,2019-04-30T00:00:00.000Z,[1],189428.0,0.0,82.0,Fell Seal: Arbiter's Mark,29.0,55771.0,61.0,293.0,"[133201, 133203]",True,3.443053558,"{'value': 'E10+', 'imageSrc': 'http://www.esrb.org/images/ratingsymbol_e10.png'}",115.0,1556582400.0,27.0,88.57353292,,87.17948718,https://www.metacritic.com/game/fell-seal-arbiters-mark/,1.0,TurnBased Tactics,64047_Fell_Seal_Arbiters_Mark.jpg,PC,81.5,2899.0,1.0,,350.0,game,"Fell Seal: Arbiter's Mark is a turn-based tactical RPG with a focus on storytelling and strategic battles. Unfold a mature story as you progress through hand-crafted scenarios, controlling your own group of Arbiters, with each character customizable from a wide selection of classes and abilities.",Strong,0.8552,2018.0,0.0,7610.0,0.0,0.0,1.0,1.0
Outer Wilds,0.0,0.0,6/28/2023,Outer Wilds,Open-World Action,1.0,84.68181818,2047.0,1.0,61.0,0.0,{},1760.602676396454,[13],"[24821, 68978, 96337, 97133, 111339, 187211, 188991]",,0.0,104040.0,{},"[17548, 25300, 25311, 25646, 26223, 26574, 28070, 37419, 55190, 80916]",1767.6813677627574,88.52336279847923,214.0,80191.0,"[9, 13, 31, 32]",2019-05-28T00:00:00,90.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-05-30T00:00:00.000Z', 'displayRelease': ''}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-05-30T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-10-15T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2022-09-15T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2022-09-15T00:00:00.000Z'}]",5/28/2019,0.0,Outer Wilds,57527.0,,Outer Wilds,Outer Wilds,,Outer Wilds,20.0,"Mobius Digital, LLC",1966.0,0.0,601.0,,,520.0,4809.0,"[1, 18, 38, 43]",,100427.0,7.0,555.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",89.0,1183.8219295284905,,1.0,88.0,6/1/2020,7.0,1.0,61045.0,93.0,"[23, 72, 170, 4090]",2.0,5/28/2019,2019-05-30T00:00:00.000Z,[1],78287.0,0.0,85.0,Outer Wilds,661.0,11737.0,1161.0,1554.0,"[144456, 145321, 145322]",True,4.515279935,,2342.0,1559001600.0,51.0,90.5344606,5.0,82.14285714,https://www.metacritic.com/game/outer-wilds/,2.0,OpenWorld Action,57527_Outer_Wilds.jpg,PC,84.71428571,7690.0,1.0,,351.0,game,Outer Wilds is an open world mystery about a solar system trapped in an endless time loop.,Mighty,0.9413,2019.0,0.0,7815.0,0.0,0.0,1.0,1.0
,0.0,0.0,1/1/2020,,Turn-Based Tactics,1.0,88.52272727,1988.0,1.0,121.0,0.0,{},1627.3307674487912,[677],"[80048, 80050, 80051, 80052, 95572, 188183]",,0.0,10080.0,{},"[7615, 13196, 14394, 19404, 27092, 28182, 36258, 55771, 96217, 115653]",1534.9189469913442,98.6680722261151,52.0,273806.0,"[12, 15, 16, 24, 31]",2019-07-26T00:00:00,87.0,"[{'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-07-26T00:00:00.000Z', 'displayRelease': None}]",7/26/2019,1.0,Fire Emblem: Three Houses,46453.0,,Fire Emblem: Three Houses,,,,16.0,Intelligent Systems,2314.0,0.0,241.0,,,367.0,5680.0,"[17, 39]",,760022.0,5.0,265.0,Nintendo Switch,89.0,1068.3536354145615,,1.0,90.0,,12.0,1.0,177553.0,98.0,"[1313, 1923, 4287, 4397, 4852]",1.0,7/26/2019,2019-07-26T00:00:00.000Z,[1],270179.0,0.0,89.0,Fire Emblem: Three Houses,1182.0,26845.0,1829.0,417.0,"[43784, 77289, 264420]",True,4.134591061,,3378.0,1564099200.0,94.0,85.801905,4.0,94.06779661,https://www.metacritic.com/game/fire-emblem-three-houses/,19.0,TurnBased Tactics,46453_Fire_Emblem_Three_Houses.jpg,PC,92.77777778,3916.0,1.0,,352.0,game,"War is coming to the continent of Fódlan. Here, order is maintained by the Church of Seiros, which hosts the prestigious Officer's Academy within its headquarters. You are invited to teach one of its three mighty houses, each comprised of students brimming with personality and represented by a royal from one of three territories. As thei...",Mighty,,2019.0,0.0,7401.0,82800.0,0.0,1.0,1.0
A Short Hike,0.0,0.0,8/7/2024,A Short Hike,Adventure,1.0,86.86666667,1984.0,1.0,31.0,0.0,{},1236.5859357968711,[13],"[31651, 56050, 68972, 97160, 128495, 128496, 128497]",,0.0,8820.0,{},"[17548, 18182, 23733, 26226, 36198, 43165, 96217, 106987, 113360, 115653]",1263.2053474795434,95.15274972053258,76.0,7675.0,"[31, 32]",2020-08-18T00:00:00,82.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-07-30T00:00:00.000Z', 'displayRelease': None}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-04-05T00:00:00.000Z'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-04-05T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-04-05T00:00:00.000Z'}]",7/30/2019,0.0,A Short Hike,66152.0,,A Short Hike,A Short Hike,,A Short Hike,17.0,adamgryu,2198.0,0.0,102.0,,,679.0,5994.0,"[17, 38]",,16686.0,2.0,235.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",85.0,983.330236025168,,1.0,90.0,7/1/2019,2.0,1.0,5431.0,96.0,"[72, 101, 509, 962, 968, 992, 1111, 1228, 1315, 1387, 1493, 1511, 1780, 2084, 2231, 2760, 3403, 6298, 19397]",1.0,7/30/2019,2019-04-05T00:00:00.000Z,[1],8112.0,0.0,88.0,A Short Hike,1249.0,116753.0,1413.0,812.0,"[231609, 231610]",True,3.770686114,,3341.0,1564444800.0,18.0,73.14989899,4.0,100.0,https://www.metacritic.com/game/a-short-hike/,,Adventure,66152_A_Short_Hike.jpg,PC,77.5,3168.0,1.0,,353.0,game,"Hike, climb, and soar through the peaceful mountainside landscapes of Hawk Peak Provincial Park as you make your way to the summit.",Mighty,0.9661,2019.0,0.0,8025.0,0.0,0.0,1.0,1.0
Age of Wonders: Planetfall,0.0,0.0,,Age of Wonders: Planetfall,4X Strategy,1.0,80.85714286,1977.0,0.0,70.0,0.0,{},1200.0,[671],"[57894, 109397, 109398, 109399, 124651]",,0.0,0.0,{},"[11582, 13196, 13200, 13660, 16806, 17111, 17130, 24620, 36258, 117417]",897.6668418027597,350.0,43.0,369015.0,"[13, 15, 16, 24]",2019-08-06T00:00:00,63.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-08-06T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-08-06T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-08-06T00:00:00.000Z', 'displayRelease': ''}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2020-11-10T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}]",8/6/2019,0.0,Age of Wonders: Planetfall,59880.0,,Age of Wonders: Planetfall,Age of Wonders: Planetfall,,Age of Wonders: Planetfall,0.0,Triumph Studios,24.0,1.0,117.0,,,1.0,84.0,"[18, 41]",,7200000.0,0.0,24.0,"PC, PlayStation 4, Xbox One",75.0,1000.0,,1.0,80.0,8/1/2019,9.0,0.0,180724.0,83.0,[],0.0,8/6/2019,2019-08-06T00:00:00.000Z,"[1, 2, 3]",499357.0,0.0,81.0,Age of Wonders: Planetfall,8.0,102057.0,4.0,293.0,"[109042, 109043]",True,3.013696323,,13.0,1565049600.0,52.0,69.19271393,,86.95652174,https://www.metacritic.com/game/age-of-wonders-planetfall/,9.0,4X Strategy,59880_Age_of_Wonders_Planetfall.jpg,PC,83.75,2560.0,1.0,,354.0,game,"Age of Wonders: Planetfall is the new strategy game from Triumph Studios, creators of the critically acclaimed Age of Wonders series, bringing all the exciting tactical turn-based combat and in-depth empire building of its predecessors to space in an all-new, sci-fi setting.",Strong,0.7805,2019.0,0.0,7408.0,0.0,0.0,1.0,1.0
Dum-Dum,0.0,0.0,,Dum-Dum,,1.0,,1969.0,0.0,,0.0,{},1200.0,[],,,0.0,0.0,{},"[17130, 25311, 31515, 35994, 36269, 55590, 65827, 79134, 87975, 109339]",1165.035255832273,350.0,0.0,0.0,"[13, 15, 31, 32]",,0.0,,8/14/2019,0.0,Dee Dum,79701.0,,Dum-Dum,Dum-Dum,,Dum-Dum,0.0,,0.0,1.0,5.0,,,0.0,0.0,[],,0.0,0.0,0.0,"Linux, Mac, PC",,1000.0,,1.0,,9/1/2021,,0.0,0.0,,[],0.0,8/14/2019,,[1],0.0,1.0,,Dum Dum,0.0,121349.0,0.0,8.0,,,3.366782161,,0.0,1565740800.0,,70.0,,,,,,79701_Dee_Dum.png,,,35.0,1.0,,355.0,game,,,0.7665,2017.0,0.0,,0.0,0.0,1.0,1.0
Risk of Rain 2,0.0,0.0,,Risk of Rain 2,Third Person Shooter,1.0,86.05263158,1953.0,0.0,32.0,0.0,{},1200.0,[13],"[31792, 91779, 108198, 108199, 184210, 184211, 188740]",,0.0,147590.0,{},"[18290, 25300, 25311, 26574, 55038, 96217, 103301, 105269, 107318, 111130]",1341.511216015304,350.0,247.0,157171.0,"[5, 31, 32]",2020-08-11T00:00:00,82.0,"[{'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-08-30T00:00:00.000Z', 'displayRelease': None}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-08-30T00:00:00.000Z', 'displayRelease': None}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2020-08-11T00:00:00.000Z', 'displayRelease': ''}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-11-15T00:00:00.000Z', 'displayRelease': None}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2020-11-10T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}]",8/30/2019,0.0,Risk of Rain 2,65967.0,,Risk of Rain 2,Risk of Rain 2,,Risk of Rain 2,0.0,Hopoo Games,715.0,1.0,535.0,,,134.0,2206.0,"[1, 18, 21]",,521946.0,0.0,170.0,"Google Stadia, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",84.0,1000.0,,1.0,85.0,8/1/2020,6.0,0.0,39058.0,96.0,"[911, 17292, 26519]",46.0,8/30/2019,2019-08-30T00:00:00.000Z,"[1, 2, 3, 4]",165458.0,1.0,85.0,Risk of Rain 2,214.0,28512.0,186.0,1360.0,"[283043, 283044]",True,3.716277759,"{'value': 'T', 'imageSrc': 'http://www.esrb.org/images/ratingsymbol_t.png'}",534.0,1567123200.0,23.0,83.64464875,,96.42857143,https://www.metacritic.com/game/risk-of-rain-2/,5.0,Third Person Shooter,65967_Risk_of_Rain_2.jpg,PC,87.33333333,5084.0,1.0,,356.0,game,"The classic multiplayer roguelike, Risk of Rain, returns with an extra dimension and more challenging action. Play solo, or team up with up to three friends to fight your way through hordes of monsters, unlock new loot, and find a way to escape the planet.",Mighty,0.924,2019.0,0.0,8251.0,0.0,0.0,1.0,1.0
Blasphemous,0.0,0.0,,Blasphemous,Metroidvania,1.0,79.49056604,1942.0,0.0,74.0,0.0,{},1200.0,[13],"[25392, 45227, 95048, 109282, 126403, 126404]",,1.0,0.0,{},"[3222, 19150, 24426, 36198, 55199, 96217, 103168, 105049, 106987, 113360]",1340.1510562963751,350.0,187.0,70572.0,"[8, 12, 25, 31, 32]",2019-09-10T00:00:00,80.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-09-10T00:00:00.000Z'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-09-10T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-09-10T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-09-10T00:00:00.000Z'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2020-11-10T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}]",9/10/2019,0.0,Blasphemous,62047.0,,Blasphemous,Blasphemous,,Blasphemous,0.0,The Game Kitchen,1207.0,0.0,446.0,,,288.0,3303.0,"[1, 17]",,106393.0,1.0,226.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, Xbox One",80.0,1000.0,,1.0,80.0,9/1/2019,5.0,0.0,50387.0,79.0,"[126, 288, 477, 537, 1059, 1705, 2137, 3014, 4138, 27054, 40744]",0.0,9/10/2019,2019-09-10T00:00:00.000Z,[1],69091.0,0.0,77.0,Blasphemous,463.0,26820.0,875.0,1237.0,"[98211, 267278, 267279]",True,3.584247841,,1626.0,1568073600.0,56.0,80.56497867,,84.93150685,https://www.metacritic.com/game/blasphemous/,21.0,Metroidvania,62047_Blasphemous.jpg,PC,78.25,7488.0,1.0,,357.0,game,"Blasphemous is a punishing action-platformer that combines the fast-paced, skilled combat of a hack-n-slash game with a deep and evocative narrative core, delivered through exploration of a huge universe comprised of non-linear levels.",Strong,0.8857,2019.0,0.0,8241.0,0.0,0.0,1.0,1.0
Borderlands 3,0.0,0.0,4/18/2021,"Borderlands 3, Borderlands 2",FPS,1.0,80.54,1939.0,1.0,142.0,0.0,{},692.162208504682,[439],"[94109, 96618, 96620, 96621, 111701, 111702, 190564]",,0.0,159128.0,{},"[17548, 47823, 54775, 55038, 81249, 96217, 103303, 106987, 113636, 115653]",814.4141108232017,109.73528069384996,202.0,164114.0,"[5, 12]",2019-09-13T00:00:00,74.0,"[{'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-09-13T00:00:00.000Z'}, {'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-09-13T00:00:00.000Z'}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-09-13T00:00:00.000Z'}, {'id': 38, 'name': 'Google Stadia', 'shortName': 'Stadia', 'imageSrc': 'https://c.opencritic.com/images/platforms/stadia.png', 'releaseDate': '2019-12-31T00:00:00.000Z', 'displayRelease': '2019'}, {'id': 2, 'name': 'Xbox Series X/S', 'shortName': 'XBXS', 'imageSrc': 'https://c.opencritic.com/images/platforms/xbxs.png', 'releaseDate': '2020-11-10T00:00:00.000Z'}, {'id': 3, 'name': 'PlayStation 5', 'shortName': 'PS5', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps5.png', 'releaseDate': '2020-11-12T00:00:00.000Z'}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-09-13T00:00:00.000Z'}]",9/13/2019,1.0,Borderlands 3,65882.0, Borderlands 2,Borderlands 3,Borderlands 3,,Borderlands 3,15.0,Gearbox Software,1583.0,1.0,613.0,,,261.0,5163.0,"[1, 17, 27, 38]",,285547.0,0.0,413.0,"Google Stadia, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",55.0,889.3783388733439,,1.0,80.0,3/1/2020,19.0,1.0,84166.0,83.0,[],119.0,9/13/2019,2019-09-13T00:00:00.000Z,"[1, 2, 3, 4]",149080.0,1.0,81.0,Borderlands 3,619.0,19164.0,1071.0,1507.0,"[179563, 179564]",True,2.453746788,{'imageSrc': 'http://www.esrb.org/images/ratingsymbol_m.png'},1951.0,1568332800.0,106.0,77.38998134,2.0,77.53623188,https://www.metacritic.com/game/borderlands-3/,53.0,FPS,65882_Borderlands_3.jpg,PC,81.0,8656.0,1.0,,358.0,game,"At the hard edge of the galaxy lies a group of planets ruthlessly exploited by militarized corporations. Brimming with loot and violence, this is your home – the Borderlands. Answering the call of the Siren champion Lilith, four Vault Hunters charge head-first into a spray of bullets, blood, and bandits to recover a map to ancient Vaults...",Strong,0.8414,2019.0,0.0,7656.0,70200.0,0.0,1.0,1.0
Untitled Goose Game,0.0,0.0,,Untitled Goose Game,Action Adventure,1.0,80.03571429,1932.0,0.0,98.0,0.0,{},1200.0,[13],"[34757, 53865, 92298, 96025, 96334, 111186, 122875]",,0.0,11453.0,{},"[16992, 23733, 25311, 25646, 26574, 35994, 37419, 55190, 78550, 105011]",997.8517955210641,350.0,63.0,14622.0,"[9, 13, 31, 32]",2019-09-20T00:00:00,77.0,"[{'id': 27, 'name': 'PC', 'shortName': 'PC', 'imageSrc': 'https://c.opencritic.com/images/platforms/pc.png', 'releaseDate': '2019-09-20T00:00:00.000Z', 'displayRelease': None}, {'id': 32, 'name': 'Nintendo Switch', 'shortName': 'Switch', 'imageSrc': 'https://c.opencritic.com/images/platforms/switch.png', 'releaseDate': '2019-09-20T00:00:00.000Z', 'displayRelease': None}, {'id': 6, 'name': 'PlayStation 4', 'shortName': 'PS4', 'imageSrc': 'https://c.opencritic.com/images/platforms/ps4.png', 'releaseDate': '2019-09-20T00:00:00.000Z'}, {'id': 7, 'name': 'Xbox One', 'shortName': 'XB1', 'imageSrc': 'https://c.opencritic.com/images/platforms/xb1.png', 'releaseDate': '2019-09-20T00:00:00.000Z'}]",9/20/2019,1.0,Untitled Goose Game,66086.0,,Untitled Goose Game,Untitled Goose Game,,Untitled Goose Game,0.0,22nd Century Toys,1217.0,1.0,207.0,,,247.0,3529.0,"[1, 23, 27, 33, 35]",,21392.0,3.0,206.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",77.0,1000.0,,1.0,80.0,9/1/2020,10.0,0.0,10859.0,83.0,"[153, 287, 968, 1151, 1228, 1387, 1511, 2760, 3138, 3686, 7379, 9156, 22764]",73.0,9/20/2019,2019-09-20T00:00:00.000Z,"[1, 2, 3, 4]",13072.0,1.0,81.0,Untitled Goose Game,835.0,72813.0,438.0,476.0,"[190026, 190027, 290029]",True,3.353518209,,1520.0,1568937600.0,63.0,78.97212768,,81.91489362,https://www.metacritic.com/game/untitled-goose-game/,12.0,Action Adventure,66086_Untitled_Goose_Game.jpg,PC,82.22222222,2225.0,1.0,,359.0,game,"It's a lovely morning in the village and you are a horrible goose. Untitled Goose Game is a slapstick-stealth-sandbox, where you are a goose let loose on an unsuspecting village. Make your way around town, from peoples' back gardens to the high street shops to the village green, setting up pranks, stealing hats, honking a lot, and genera...",Strong,0.935,2019.0,0.0,8308.0,18000.0,0.0,1.0,1.0
